feature,class_label
"[-5.1055008e+02  2.8955696e+01 -3.2550522e+01 -5.9255357e+00
 -1.1039122e+01 -2.0678970e+01 -9.0895367e+00 -2.0522675e+01
 -2.0885159e+01  3.6137345e+00 -1.2257341e+01 -4.6088009e+00
 -1.0342415e+01 -6.6084890e+00 -2.9491088e+00 -8.0097647e+00
 -4.3941603e+00  3.8215408e+00  3.5919230e+00  1.4117312e+01
  1.9891865e+01  1.7208826e+01  3.4546726e+00 -2.1241634e+00
 -9.0737867e+00  1.1752506e+00  5.1603251e+00  2.7271383e+00
 -5.5900636e+00 -2.9222252e+00  1.8403345e+00  6.6797647e+00
 -3.0770557e+00 -6.9442391e+00 -7.4586177e+00 -8.5929263e-01
 -1.7776489e+00  4.9236029e-01  2.1855097e+00  5.3314023e+00
  3.3663912e+00  1.1582708e+00 -1.4856936e+00 -1.3277854e+00
 -1.6898355e+00 -1.5710273e+00 -8.5528731e-02  1.6417308e+00
 -7.6050109e-01 -5.1384811e+00 -3.3413463e+00  1.3205158e+00
 -2.4724312e+00 -1.8165091e+00 -7.1245110e-01 -1.3188705e+00
 -2.3668308e+00  1.8446759e+00  1.0354396e-01  1.4283593e+00
  2.0919642e+00  5.8026934e-01 -1.1505271e+00  1.0554661e+00
  4.0030399e-01 -5.0455916e-01 -1.2649330e+00 -6.2811863e-01
 -7.4998242e-01 -6.5807295e-01 -1.1767066e+00  3.1645309e-02
 -3.4084424e-01  5.3043675e-01 -5.9259951e-01  5.9077752e-01
  4.9713257e-01  7.4330348e-01  3.4828401e-01  3.7357554e-01
 -5.4965907e-01  7.2247791e-01  1.1166048e-01  3.3942348e-01
  8.3546978e-01  8.3941895e-01  2.1346304e-01  1.3817252e+00
  4.9481568e-01  1.0100002e+00  3.5575137e-02  6.4160669e-01
  2.2782576e-01  3.5730490e-01  3.4945798e-01  5.4702032e-01
  2.0139199e-01  5.3077614e-01 -4.7934394e-02 -3.5952330e-01
  2.1531381e-01  8.1533992e-01  3.5928166e-01  8.3161134e-01
  4.4149601e-01  1.4937367e-01  2.1813072e-03  3.9019293e-01
 -9.3883820e-02  2.8436473e-01  7.0489317e-01  8.3138841e-01
  1.2555374e-01  2.2753866e-01 -1.6917109e-01  3.1413648e-01
 -2.5378034e-01 -1.9397633e-01  3.8572583e-01 -4.0844986e-01
 -1.3379808e-01  1.9495066e-01 -7.5238146e-02 -7.9944171e-03
 -3.0336502e-01  1.1115079e-01 -2.0767656e-01 -2.3234119e-01]",Actor_12
"[-5.72380676e+02  6.61045303e+01 -1.40641737e+01  1.01741610e+01
  1.60562267e+01 -6.81501627e+00 -1.81476831e+00 -7.97426462e+00
 -7.32038832e+00 -3.84667039e+00  6.73237562e+00 -4.29502583e+00
  1.33489561e+00 -3.18301845e+00 -1.70406210e+00  5.21972513e+00
 -9.29316998e+00 -1.96983263e-01 -3.91239929e+00 -1.18006229e-01
 -5.34480047e+00 -2.71448517e+00 -5.57542801e+00 -1.89528692e+00
 -3.06713867e+00 -7.27564469e-02 -5.77734375e+00 -8.66474450e-01
 -3.45733070e+00 -2.04267597e+00 -4.11612177e+00 -1.80898511e+00
 -4.52433252e+00 -1.75844038e+00 -1.01767540e+00  1.53631783e+00
  6.25674629e+00  1.10101128e+01  1.12739792e+01  1.64587421e+01
  1.23902855e+01  8.22923851e+00  2.70713353e+00  5.56130171e-01
 -8.35264146e-01  3.96475244e+00  2.80026245e+00  1.90313184e+00
 -2.54152703e+00 -1.58772576e+00  3.69425230e-02  3.21477723e+00
 -4.83423471e-01 -2.35699320e+00 -3.22849178e+00  3.27863187e-01
  8.57568011e-02  3.76425952e-01 -3.40257645e+00 -2.22862315e+00
 -1.42759895e+00 -5.32121770e-02 -2.11072612e+00 -2.46844864e+00
 -3.53988910e+00  6.24935031e-02 -6.08649313e-01 -1.49134195e+00
 -1.79580247e+00  8.75891209e-01  4.31251340e-02 -1.39300048e+00
 -3.29252887e+00 -8.47687781e-01 -5.92724323e-01  4.75902945e-01
 -3.79786372e-01  2.35710692e+00  8.70146334e-01  3.00362915e-01
 -9.44239855e-01  2.80330926e-01 -3.66443664e-01 -1.57399908e-01
 -1.12597835e+00  1.61064789e-01 -6.03578150e-01 -4.75633770e-01
 -8.28188956e-01  3.11768055e-01 -1.10740185e-01 -6.60815299e-01
 -7.39107907e-01  4.77037221e-01 -6.35778725e-01 -3.87783736e-01
 -1.00019269e-01  3.10023725e-01 -5.67470610e-01  2.40622208e-01
  5.96895158e-01  5.81604421e-01  6.12105876e-02  4.58322257e-01
  3.01407933e-01  6.11210950e-02  3.94979089e-01  2.05731466e-01
 -6.80687606e-01  2.38454700e-01  7.13595927e-01  5.98740280e-01
 -1.36307433e-01  2.95484692e-01 -3.18830580e-01 -8.95222008e-01
 -4.43927556e-01 -1.65457860e-01 -4.83461857e-01 -9.02627483e-02
 -2.94308454e-01 -1.04799223e+00 -5.16123712e-01  8.96850005e-02
 -3.62620264e-01 -1.82100311e-01  4.95578581e-03 -4.11766291e-01]",Actor_23
"[-5.6881244e+02  4.5626686e+01 -5.4659863e+00 -5.8921337e+00
 -3.3321817e+00 -5.8552752e+00 -6.9533653e+00 -1.4176324e+01
 -1.1275321e+01 -2.6756675e+00 -2.4104052e+00 -7.4247351e+00
 -1.8062606e+00 -4.6476994e+00 -2.8556097e+00 -4.6703868e+00
 -6.5641799e+00 -3.7950122e+00 -5.6524892e+00 -4.6124334e+00
 -3.2692826e+00 -2.8337741e+00 -3.7495208e+00  9.2880118e-01
 -6.4257127e-01  2.8297427e+00  1.2193381e+00  2.5530357e+00
  1.5197097e+00  5.3561869e+00  3.0340486e+00  3.6969881e+00
  1.1105893e+00  1.5361373e+00  7.8628838e-01  2.4692643e+00
  1.2760749e+00  1.8815430e+00 -4.8778325e-01  1.8281121e+00
 -7.0691001e-01  1.8675991e+00  8.6725336e-01  1.1715493e+00
 -4.1698202e-01 -5.9190613e-01 -1.6323075e+00  1.2349101e+00
 -3.0760795e-01  2.8174061e-01 -1.2076766e+00  3.7566009e-01
 -3.1968305e-01  4.5934728e-01 -4.5441400e-02  6.1876822e-01
 -4.8080072e-02  6.0881275e-01  5.4133791e-01 -2.7879038e-01
 -1.3073134e+00  1.6850950e-02 -8.6172503e-01 -3.9226443e-02
 -7.2140634e-01 -2.7636835e-01 -6.9450837e-01  2.0198974e-01
 -9.4195433e-02  4.5270672e-01 -1.2839454e+00 -6.4017749e-01
 -1.1180428e+00 -6.2433380e-01 -1.4385518e+00 -3.9581063e-01
 -5.1681000e-01 -2.4147397e-01 -9.0490884e-01 -2.4829356e-01
 -4.5471188e-01 -9.3654096e-02 -7.2445840e-01 -6.6659011e-02
 -7.9079169e-01 -3.8068619e-01  8.1741303e-02  1.4437588e-01
 -7.5420934e-01  2.3108791e-01  2.7537784e-01  3.0501425e-01
 -7.3239768e-01 -3.0943602e-01 -3.9435169e-01 -2.5097972e-01
 -2.9601339e-01 -2.4029262e-01  1.7989075e-01  5.8599836e-01
  2.3474538e-01  8.7389447e-02  1.2522107e-01  4.6513629e-01
  5.7814285e-02  1.2293844e-01  1.3305044e-02 -1.8694973e-02
 -8.6876944e-02  3.4165689e-01  3.5930511e-01  1.1083944e-01
 -5.6220120e-01 -1.2778611e-01 -1.0271725e-01  2.6142588e-01
  6.5506540e-02  1.3854168e-01 -1.7554395e-01 -2.9483790e-02
 -3.8947573e-01  4.8861094e-02  1.1200427e-01  2.6580614e-01
 -3.8262192e-02  1.7545527e-02  1.5485309e-01  2.0493390e-01]",Actor_18
"[-5.84844971e+02  4.69150429e+01 -7.81988430e+00 -6.63357401e+00
 -5.64739513e+00 -3.07198071e+00 -7.82230186e+00 -1.38466845e+01
 -1.21000242e+01 -2.19644427e+00 -2.15239549e+00 -7.38216591e+00
 -2.86899471e+00 -5.27526569e+00 -1.07096195e+00 -7.81247854e+00
 -7.57470083e+00 -4.09735870e+00 -7.93456745e+00 -5.58057547e+00
 -1.67011321e+00 -3.00653505e+00 -4.00532436e+00  1.87704301e+00
 -2.34381986e+00  3.37629056e+00 -1.51578355e+00  2.01243274e-02
 -5.18800378e-01  4.40146059e-01  4.44517322e-02  2.38265562e+00
  1.22487199e+00  4.27949333e+00  3.28422046e+00  3.29664540e+00
  2.37968445e+00  2.05353618e+00 -2.20502043e+00  7.74435222e-01
 -6.85528278e-01  1.79099917e+00  3.89176339e-01  1.15497494e+00
 -3.24076802e-01  3.70540887e-01 -2.68561435e+00 -1.62198007e-01
  1.34208843e-01  2.12579250e+00 -3.44251126e-01 -7.36206949e-01
 -1.38374221e+00  6.36949003e-01 -4.51999623e-03  1.36878479e+00
 -4.73281294e-01 -4.80567247e-01 -1.07693422e+00  6.79796785e-02
 -2.09096026e+00 -1.53286111e+00 -6.88692808e-01  1.09833622e+00
 -2.22046569e-01 -2.90153194e-02 -5.59726834e-01  1.02614570e+00
 -4.66755480e-01  5.31558514e-01 -1.00456905e+00 -8.96600410e-02
 -7.69227684e-01 -9.30110738e-02 -1.12442887e+00  1.05060963e-02
 -6.20001853e-01 -5.14081180e-01 -8.24026644e-01 -1.65554821e-01
 -9.11691904e-01  4.75852340e-01 -5.06685376e-01 -1.59132257e-02
 -8.69859695e-01  8.43012333e-02 -4.53859925e-01  2.95114033e-02
 -9.08070385e-01  3.41627747e-02  2.94492215e-01  2.73215055e-01
 -5.79531908e-01 -6.27263069e-01 -9.69289899e-01 -4.70287442e-01
 -1.07513644e-01  9.31395441e-02  4.19126004e-02  4.87090737e-01
 -1.23788364e-01 -1.79911628e-01 -5.94640784e-02  6.45961165e-01
  3.39812860e-02  3.87512088e-01 -6.90381676e-02  1.38324797e-01
 -1.82702707e-03  3.93181443e-01  4.54881877e-01  4.70485896e-01
 -2.18643770e-01 -2.59665847e-01 -3.17229092e-01  1.47276998e-01
  9.01186615e-02  1.20443068e-01  5.32093570e-02  9.07470882e-02
 -3.71357918e-01  1.81682378e-01  2.86499411e-01 -1.55722117e-02
 -5.48530966e-02  1.99641660e-01  7.84146637e-02  1.85688972e-01]",Actor_18
"[-5.2018359e+02  3.4149891e+01 -3.7304203e+01 -3.5336301e+00
 -7.3209543e+00 -2.0876215e+01 -1.0104430e+01 -2.0430513e+01
 -1.8477877e+01  3.6202590e+00 -1.2830181e+01 -4.3236718e+00
 -1.0573928e+01 -7.4101405e+00 -2.8079381e+00 -7.3937531e+00
 -3.7832828e+00  6.4935813e+00  5.1396627e+00  1.5569883e+01
  1.9125679e+01  1.5568124e+01  2.9883498e-01 -4.3829894e+00
 -1.0794693e+01  3.2195761e+00  5.5627537e+00  3.7773353e-01
 -6.8355832e+00 -3.4775453e+00  4.4272380e+00  6.4144640e+00
 -5.6170707e+00 -7.7006593e+00 -7.4985495e+00 -3.2672232e-01
 -1.8284819e+00 -9.0440297e-01  1.0223098e+00  4.6598711e+00
  2.0753548e+00 -1.8433380e-01 -3.0344760e+00 -1.1473569e+00
 -2.8828905e+00 -2.8813722e+00 -3.5344920e-01  1.5489502e+00
 -2.3951557e+00 -5.1709352e+00 -3.0914288e+00  6.1072350e-01
 -3.0533326e+00 -2.0071838e+00 -1.4410180e+00 -1.4281226e+00
 -1.8774233e+00  1.1712579e+00 -5.7814461e-01  1.0822994e+00
  4.3384996e-01 -7.5647295e-02 -7.4091977e-01  1.5306498e-01
 -1.5925082e+00 -1.4634228e+00 -2.2690823e+00 -8.7973166e-01
 -9.3040955e-01 -1.5152194e+00 -1.7065527e+00 -2.1533180e-02
 -2.3241745e-01  4.0074289e-01  2.9574904e-01  2.2340831e-01
 -2.2559646e-01  5.0483125e-01  8.4278539e-02 -1.0597392e-01
  8.7655686e-02  8.4643584e-01 -1.2842780e-01  4.7814047e-01
  1.2403457e-01  5.4391438e-01 -5.0390810e-01  8.6281347e-01
  1.1285326e+00  2.7697602e-01 -3.7677240e-01  4.0295777e-01
 -1.8452692e-01  1.5112564e-01  1.6434731e-01  2.1366967e-01
 -7.5740486e-02  2.6138088e-01 -1.1106586e-01 -3.0835161e-02
  3.8421671e-03  5.8217138e-02  5.4553808e-03  8.1476712e-01
  3.9415184e-01  3.7521434e-01 -5.6537449e-02 -1.6597348e-01
  3.5327341e-02  1.2158538e-01  2.4913575e-01  1.3549188e-01
 -1.6010627e-01 -1.8039212e-01 -2.6232034e-01 -1.4435658e-01
 -3.0596179e-01 -4.9367145e-01 -6.2382638e-01 -5.4894328e-01
 -1.8023241e-01 -1.0784836e-01 -1.1012821e-01 -1.6852415e-01
 -5.3559262e-01  1.5728056e-02 -7.0507288e-02 -1.6816282e-01]",Actor_12
"[-4.80683441e+02  2.40740166e+01 -2.26844292e+01 -3.86537266e+00
 -1.78276939e+01 -1.64787617e+01 -1.02763414e+01 -1.30618515e+01
 -1.10789366e+01 -1.35373092e+00 -1.23476524e+01  1.16711283e+00
 -1.00208445e+01 -2.88160658e+00 -1.06116140e+00 -8.08622742e+00
 -1.20046496e+00  3.13739085e+00  4.63266325e+00  1.05552502e+01
  1.15767431e+01  1.03688908e+01  3.05997133e+00 -2.18991078e-02
 -5.04668427e+00  2.22289879e-02  1.08028567e+00  1.31872368e+00
 -5.58919382e+00 -5.18614817e+00 -4.14460087e+00  2.37700582e+00
 -9.93755460e-01 -3.17829633e+00 -3.02413821e+00  7.69298434e-01
 -4.69540596e-01 -7.26364374e-01  2.37411223e-02  3.94286013e+00
  1.83529675e+00  8.08294535e-01 -1.84539831e+00  1.42975762e-01
 -8.19051325e-01 -4.76122618e-01 -8.04036796e-01  8.08361292e-01
 -8.84018600e-01  3.94746035e-01 -9.89205897e-01  5.38044095e-01
 -1.06250238e+00  1.50087148e-01  2.96558905e-02  3.83341402e-01
 -6.35328889e-01  1.71790886e+00 -1.72042802e-01  2.44033411e-01
 -4.09848005e-01  8.86291981e-01 -1.04541409e+00  5.30243516e-01
 -2.54475176e-01  1.76576316e-01 -7.73723245e-01 -1.59704819e-01
 -7.97999144e-01  4.17487204e-01  2.55883545e-01  6.80240840e-02
 -5.34666836e-01  1.33935750e-01 -4.85169977e-01  2.26534605e-01
 -4.38607991e-01  2.62646765e-01 -5.94231524e-02  3.61490041e-01
  2.40597114e-01  8.43304813e-01 -1.67316675e-01  3.83918732e-01
  6.66919500e-02  4.68367636e-01 -3.51286143e-01  9.91775244e-02
  1.65410206e-01  5.67715645e-01 -5.66414930e-02  1.24367930e-01
 -2.74489462e-01  4.84305955e-02 -2.55876482e-01  3.18087280e-01
  7.38216490e-02  3.94184589e-01  1.66214898e-01  2.39582241e-01
  1.98181495e-01  1.42983273e-01 -1.29918054e-01  4.73852485e-01
  4.02036875e-01  4.58580554e-01 -1.80489477e-02 -3.51759344e-02
 -3.11567307e-01  2.45471839e-02  1.23809390e-01 -3.27493221e-01
 -3.78016867e-02 -1.10968016e-01 -7.54742026e-02  6.39886484e-02
  2.93624312e-01 -6.51148632e-02 -2.92185754e-01  6.90834746e-02
 -1.72322839e-01 -1.22138187e-01 -2.18268052e-01  8.61387402e-02
 -1.17158897e-01 -2.05774546e-01  6.56430051e-02  8.72797221e-02]",Actor_24
"[-6.7889258e+02  5.5450710e+01  5.4827180e+00  1.0538509e+01
  8.0282812e+00  1.6363463e+00 -5.9524117e+00 -6.0071230e-01
 -3.3456583e+00  3.1007296e-01  8.9162087e-01 -4.4724236e+00
  2.4098871e+00  1.1174337e+00 -5.2793103e-01  2.5177925e+00
 -3.0146351e+00 -3.2994524e-01  2.2519257e+00 -1.1914506e-02
 -2.4961338e+00  1.1904451e+00 -1.7515440e+00 -4.4518036e-01
 -1.0995007e+00  9.5638210e-01 -1.3192011e-01  1.0025759e+00
 -1.4556434e+00  1.3122699e+00 -3.8018692e-01  1.8783715e-01
 -1.3806343e+00  1.3635261e+00 -7.2185421e-01  1.5290810e+00
 -1.2528793e+00 -1.9455685e-01 -1.3894404e+00  6.1543578e-01
  1.5710611e+00  2.7204869e+00  1.4013951e+00  2.4185100e+00
  2.7316329e-01  1.4109120e+00 -1.9400804e-01  8.4098023e-01
 -5.9647590e-01  1.0205921e+00  6.3025033e-01  1.6754003e+00
  1.5181066e+00  2.5322225e+00  1.4461508e+00  1.5091293e+00
  3.8985044e-01  1.1319919e+00  6.2848341e-01  2.0325708e+00
  1.2995948e+00  1.9029106e+00  4.3714860e-01  1.1972684e+00
  1.5756397e+00  1.7644230e+00  1.9622841e-01  6.0505304e-02
  4.2024523e-01  1.4099844e+00  5.5289507e-01  5.0248450e-01
  3.8614264e-01  5.5169648e-01 -4.8056405e-02  4.6751428e-01
 -1.1032909e-01  3.5886809e-01 -2.6233703e-01  9.3228406e-01
  1.7102054e-01  5.7655197e-01 -7.9266250e-02  6.1220193e-01
  5.2651757e-01  9.3543559e-01  3.8716462e-01  4.4362897e-01
  2.5588702e-02  5.7801962e-01 -1.1056536e-01  1.8752258e-01
  1.9095550e-01  3.5804865e-01 -3.7476939e-01  3.8317350e-01
 -2.3235863e-01  3.2052707e-02  4.1935962e-01  3.0955976e-01
 -7.6862805e-02  1.0762527e-01  4.8295885e-01  2.9556900e-01
 -4.5498427e-02  4.8600554e-01  2.6833624e-01  1.5354681e-01
 -2.7189931e-01  2.5844502e-01  2.3515597e-01  1.5075698e-02
  1.0149266e-01  3.5580483e-01 -3.8096210e-01  1.3373661e-01
 -1.3667159e-01  4.7448110e-02  2.8243092e-01  2.9843667e-01
  1.3694656e-01  1.5607822e-01  2.0515256e-01  3.8653396e-02
  1.8329529e-01  7.8963712e-02 -1.3032132e-01 -5.6812540e-02]",Actor_13
"[-7.44006165e+02  7.19284210e+01  1.35452375e+01  2.11000023e+01
  9.07899952e+00  2.07748628e+00 -5.50199032e-01 -1.57314372e+00
 -3.71769369e-01  9.46813345e-01  1.22743642e+00  7.84495711e-01
 -2.22596455e+00  3.53001404e+00  6.83504939e-01  4.75762320e+00
 -2.47888136e+00  2.52840829e+00 -1.87266227e-02  3.66676867e-01
 -2.49751401e+00 -1.03987908e+00 -2.42196417e+00  2.08230495e+00
 -1.34488022e+00  4.09259319e+00 -2.28736353e+00  4.88610625e-01
  2.00933909e+00  1.04635704e+00  4.43904489e-01  4.24030572e-01
  1.36369336e+00  2.14922762e+00  2.16609406e+00  3.51378512e+00
  9.81952131e-01  1.96061480e+00 -1.84991980e+00  3.47257257e+00
  8.62749100e-01  2.75484490e+00 -5.49745142e-01  4.61766124e-02
 -1.52275622e+00  2.55124569e+00  2.22151542e+00  2.08712125e+00
 -2.69300908e-01  5.19873798e-01 -1.55594692e-01  1.80555391e+00
  1.85121942e+00  3.62677121e+00  2.09830165e+00  1.29215896e+00
 -5.16404025e-02  1.84715641e+00 -1.00908786e-01  1.15462101e+00
  2.47723296e-01  1.01044858e+00 -7.95567274e-01  7.28439152e-01
 -2.43207347e-02  1.86001670e+00  4.22717184e-01  7.45220840e-01
  3.21543396e-01  1.38756466e+00  4.87092108e-01  2.35451341e-01
 -2.28433296e-01  1.02446091e+00 -3.70383590e-01  1.48085051e-03
 -6.05629325e-01 -6.75573945e-02 -6.60714090e-01  6.01298623e-02
  2.38621160e-02  7.80736730e-02 -1.62505861e-02  5.73013902e-01
 -2.56494880e-02  6.45983100e-01  4.64500412e-02  5.68313837e-01
  4.44084674e-01  8.45221519e-01 -6.68365180e-01 -9.25840974e-01
 -4.07532424e-01  9.39490125e-02 -2.01773793e-01 -7.78659480e-04
 -8.40414464e-02  6.96448758e-02 -1.46693081e-01  4.40753222e-01
 -1.21746004e-01  2.12970003e-01  3.75039101e-01  8.89536023e-01
  1.42163947e-01  2.70462751e-01  5.03106862e-02  6.46139920e-01
 -2.87826383e-03  2.36056462e-01  6.18881941e-01  1.16562366e-01
 -1.99799836e-01 -8.01017061e-02 -3.15180421e-01  1.54745489e-01
  1.58832714e-01  5.30121028e-01  1.87434331e-01  1.86574031e-02
 -3.91912043e-01 -9.46142673e-02 -8.38931948e-02  2.31147468e-01
  1.11531526e-01  8.49981010e-02  1.27653465e-01  4.84929800e-01]",Actor_05
"[-4.02562500e+02  1.82018986e+01 -2.87105904e+01 -2.95591652e-01
 -9.60850811e+00 -1.80107651e+01 -1.29387779e+01 -1.76536655e+01
 -1.34005690e+01  2.05903363e+00 -1.63264771e+01 -6.79681253e+00
  6.92198658e+00  1.36741042e+00 -3.89529645e-01  2.10876417e+00
  5.94724989e+00  7.07578421e+00  4.55737400e+00  4.19616079e+00
  1.35831070e+00  1.15248740e+00 -1.74004889e+00  5.95724726e+00
 -4.53968912e-01  2.14951038e+00 -2.51813531e+00 -9.06728506e-01
 -1.31193030e+00 -4.19919968e-01 -1.41868007e+00 -4.18444574e-01
 -3.91142631e+00  5.95951200e-01 -1.18992364e+00  1.12549759e-01
  1.64874971e+00  3.42208195e+00  1.14459050e+00  2.31395602e+00
 -4.93126273e-01 -8.25633109e-02  7.47310758e-01  1.72293866e+00
 -4.73354250e-01 -3.23942606e-03 -1.61574531e+00  1.14898050e+00
  4.46471930e-01  1.86478817e+00 -1.13135219e+00 -5.92108130e-01
 -1.20661712e+00  9.70351279e-01  1.08150804e+00  1.29465246e+00
  2.17623696e-01  4.76742178e-01 -8.79548728e-01  5.52082956e-01
 -1.01232529e+00 -3.81768914e-03 -3.02631408e-01  8.90942037e-01
 -1.18782675e+00  4.12096754e-02 -9.88131046e-01 -2.79400796e-01
  6.31200433e-01  1.06837094e+00 -3.48033644e-02  2.08116516e-01
 -2.96094805e-01 -2.81338900e-01 -9.15723085e-01  3.37624997e-01
 -3.27574939e-01 -2.28093371e-01 -5.32447517e-01  6.80504024e-01
 -2.29647338e-01 -1.91169292e-01 -8.34751427e-01  4.14376318e-01
 -7.40998730e-05 -3.17647830e-02 -7.28903353e-01  3.33952874e-01
  1.96668252e-01 -2.69799531e-01 -4.11640108e-03  5.17842233e-01
 -2.50363857e-01  8.90343040e-02 -4.95428741e-01  2.66410619e-01
 -6.05402112e-01 -2.66807109e-01  9.96435061e-02  4.00260389e-01
  2.15840429e-01  5.58507264e-01  1.64786756e-01  1.24352135e-01
 -2.40558624e-01  6.47624910e-01  6.10885508e-02 -8.55766162e-02
 -6.81820214e-02  1.65513933e-01  2.68096417e-01  1.32563919e-01
 -2.15430796e-01 -2.56425887e-01 -3.57890040e-01  1.47066310e-01
  1.06986925e-01  1.02261424e-01 -3.78589481e-01 -1.38214231e-01
  1.32655948e-01 -3.39555182e-02 -1.93714499e-01  1.96288321e-02
 -4.51382160e-01 -3.10600787e-01 -9.40517783e-02  3.34805310e-01]",Actor_16
"[-6.83846619e+02  4.13671646e+01 -2.76771188e+00  1.02348256e+00
 -4.02031708e+00 -7.46222115e+00 -1.11556654e+01 -7.08059311e+00
 -1.14290276e+01 -7.60413218e+00 -5.25339937e+00 -5.04117680e+00
 -7.53993845e+00 -4.94827127e+00 -3.26657510e+00 -7.10621357e+00
 -4.84056997e+00 -5.54104996e+00 -4.72752094e+00 -4.35950470e+00
 -3.66263938e+00 -3.80531502e+00 -4.80164576e+00 -1.54464018e+00
 -1.52368677e+00  9.27386463e-01 -9.43088710e-01  4.71269035e+00
  6.86612248e-01  2.95477509e+00  9.03368235e-01  4.46790075e+00
  6.52555895e+00  7.91480064e+00  4.49365711e+00  4.27767563e+00
  2.71818340e-01 -8.51405971e-03 -1.16674948e+00  1.25306535e+00
 -1.64648163e+00 -1.63123631e+00 -3.52736163e+00 -1.78522420e+00
 -2.06928682e+00 -1.68895864e+00 -3.37593722e+00 -2.86919379e+00
 -2.05530310e+00  6.30343914e-01 -1.55919087e+00 -7.88512826e-01
 -2.60298967e+00  4.57406700e-01  3.15189697e-02  4.33094651e-01
 -1.43438256e+00  4.56474423e-01 -1.29817533e+00 -6.40504479e-01
 -3.15681553e+00 -9.07094419e-01 -1.01308930e+00  4.56819087e-01
 -1.35219634e-01  6.39322460e-01  8.81834984e-01  1.36461055e+00
  1.18949804e-02  1.20215333e+00  7.69932806e-01  1.93588555e+00
  3.11099291e-01  4.62389618e-01  4.85443063e-02  9.34309542e-01
  4.94138479e-01  9.26452696e-01  5.76747417e-01  9.26523745e-01
 -9.32030231e-02  4.46497381e-01 -4.06458564e-02  8.60581636e-01
  2.83632338e-01  6.08293355e-01 -1.27502665e-01  2.93534994e-01
  1.94308668e-01  6.60000145e-01 -3.41863111e-02  4.62549120e-01
 -1.02071449e-01 -3.76315266e-01 -3.98622155e-01  3.33341092e-01
 -1.08815946e-01  2.85270810e-01  3.38970214e-01  6.60947144e-01
  5.93347400e-02  1.19201690e-01 -3.43092158e-03  3.01276028e-01
  6.81046784e-01  6.41075075e-01 -2.85784543e-01  3.22722793e-01
  4.05623704e-01  3.52340698e-01 -2.37928005e-03  1.70100361e-01
 -2.49900863e-01  1.53361455e-01  7.79499710e-02  1.46158725e-01
  2.30382010e-01  4.74318154e-02  5.05085737e-02  2.65885949e-01
  1.20621018e-01 -4.40488130e-01 -3.11669856e-01  4.94430959e-01
  5.56258976e-01  8.44567940e-02  2.20233232e-01  4.24813062e-01]",Actor_24
"[-7.0020758e+02  5.1974495e+01  1.0405441e-01  1.1584207e+01
  9.9331725e-01 -4.9434652e+00  1.3113199e+00 -1.3547410e+01
 -4.4003696e+00 -3.1837382e+00 -1.7566516e+00 -5.8373699e+00
 -5.7146859e+00  1.6439993e+00 -4.7124181e+00 -6.1478982e+00
 -5.9240994e+00 -4.0357251e+00 -4.4482360e+00 -7.0465617e+00
 -4.6741576e+00 -5.6470962e+00 -6.1810493e+00 -3.0652554e+00
 -5.5185151e+00 -3.9900849e+00 -4.5361581e+00 -2.0178497e+00
 -3.3066435e+00  2.0963240e+00 -2.5531251e+00  2.8203840e+00
  1.1215907e+00  3.5921896e+00 -8.9583106e-02  1.9691235e+00
 -2.4780673e-01  1.5509397e+00  2.7649832e+00  4.3434982e+00
  4.9125600e+00  5.5847659e+00  4.5149231e+00  2.7313068e+00
  1.7819235e-01  8.2877052e-01 -4.9880847e-01  1.7270625e+00
 -2.6847959e-01  1.0001204e+00 -1.7142129e+00  3.2823446e-01
 -3.2002151e-01  5.8012450e-01 -9.4965243e-01  6.3321143e-01
 -1.2271566e+00  1.0691776e+00 -1.1444955e+00 -1.0092384e+00
 -2.0977714e+00 -2.0180769e-01 -2.3664866e-01  1.7762305e-01
 -4.9643141e-01 -5.3152329e-01 -5.5534261e-01 -6.2816129e-03
 -7.0494926e-01 -4.4482589e-01 -1.5375686e+00 -8.7317723e-01
 -1.5357010e+00 -8.1695855e-01 -1.7322069e+00 -7.0873868e-01
 -1.3345563e+00 -4.3548393e-01 -8.1887716e-01  1.7753910e-01
  3.8743681e-01  4.1126117e-01 -1.2074225e+00 -2.2880222e-01
 -5.7890439e-01 -1.2096351e-01 -7.0924282e-01 -3.0652693e-02
 -3.2263491e-01  5.9023429e-02 -2.4505007e-01  5.5399400e-01
 -2.3837356e-01 -4.7212914e-01 -8.2780546e-01  2.8241029e-01
 -1.5812550e-01  3.5093576e-01 -1.1564592e-02  6.2145364e-01
 -2.2638321e-01 -2.3784332e-01 -2.7057821e-01  2.4104756e-01
  7.2486252e-02  4.9163243e-01 -7.5961307e-02 -2.4638520e-01
 -1.7891234e-01  4.8869988e-01  2.9920587e-01  3.5030138e-01
 -6.0771111e-02 -5.5500418e-02  3.1608665e-01  2.2629207e-01
  2.8393885e-01  4.4757080e-01  2.5049627e-01  4.2656574e-01
 -9.0572238e-02 -3.1349504e-01  9.1400571e-02  2.9958686e-01
 -2.6135296e-02  1.1578073e-01  2.3436096e-01  1.4536710e-01]",Actor_18
